dep;jour;P;T;cl_age90;pop
04;2020-05-22;0;14;49;19525
04;2020-05-22;0;19;59;23898
04;2020-05-22;1;24;69;24485
04;2020-05-22;0;25;79;18808
04;2020-05-22;0;13;89;10427
04;2020-05-22;0;6;90;2959
04;2020-05-22;1;134;0;165197
04;2020-05-23;0;0;09;16220
04;2020-05-23;0;1;19;18061
04;2020-05-23;0;3;29;13269
04;2020-05-23;0;4;39;17545
04;2020-05-23;1;4;49;19525
04;2020-05-23;0;4;59;23898
04;2020-05-23;0;5;69;24485
04;2020-05-23;0;6;79;18808
04;2020-05-23;0;9;89;10427
04;2020-05-23;0;3;90;2959
04;2020-05-23;1;39;0;165197
04;2020-05-24;0;1;09;16220
04;2020-05-24;0;0;19;18061
04;2020-05-24;0;0;29;13269
04;2020-05-24;0;0;39;17545
04;2020-05-24;0;1;49;19525
04;2020-05-24;0;1;59;23898
04;2020-05-24;0;6;69;24485
04;2020-05-24;0;1;79;18808
04;2020-05-24;0;2;89;10427
04;2020-05-24;0;2;90;2959
04;2020-05-24;0;14;0;165197
04;2020-05-25;0;6;09;16220
04;2020-05-25;0;9;19;18061
04;2020-05-25;0;11;29;13269
04;2020-05-25;0;12;39;17545
04;2020-05-25;0;19;49;19525
04;2020-05-25;0;16;59;23898
04;2020-05-25;0;24;69;24485
04;2020-05-25;0;27;79;18808
04;2020-05-25;0;12;89;10427
04;2020-05-25;0;8;90;2959
04;2020-05-25;0;144;0;165197
04;2020-05-26;0;1;09;16220
04;2020-05-26;0;6;19;18061
04;2020-05-26;0;9;29;13269
04;2020-05-26;0;8;39;17545
04;2020-05-26;0;12;49;19525
04;2020-05-26;0;10;59;23898
04;2020-05-26;0;14;69;24485
04;2020-05-26;0;11;79;18808
04;2020-05-26;0;12;89;10427
04;2020-05-26;0;6;90;2959
04;2020-05-26;0;89;0;165197
04;2020-05-27;0;6;09;16220
04;2020-05-27;0;2;19;18061
04;2020-05-27;0;4;29;13269
04;2020-05-27;0;5;39;17545
04;2020-05-27;0;14;49;19525
04;2020-05-27;0;13;59;23898
04;2020-05-27;0;13;69;24485
04;2020-05-27;0;13;79;18808
04;2020-05-27;0;8;89;10427
04;2020-05-27;0;4;90;2959
04;2020-05-27;0;82;0;165197
04;2020-05-28;0;6;09;16220
04;2020-05-28;0;5;19;18061
04;2020-05-28;0;10;29;13269
04;2020-05-28;0;4;39;17545
04;2020-05-28;0;13;49;19525
04;2020-05-28;0;9;59;23898
04;2020-05-28;1;20;69;24485
04;2020-05-28;1;14;79;18808
04;2020-05-28;0;18;89;10427
04;2020-05-28;0;4;90;2959
04;2020-05-28;2;103;0;165197
04;2020-05-29;0;6;09;16220
04;2020-05-29;0;8;19;18061
04;2020-05-29;0;8;29;13269
04;2020-05-29;0;11;39;17545
04;2020-05-29;0;10;49;19525
04;2020-05-29;0;13;59;23898
04;2020-05-29;0;17;69;24485
04;2020-05-29;0;24;79;18808
04;2020-05-29;0;17;89;10427
04;2020-05-29;0;4;90;2959
04;2020-05-29;0;118;0;165197
04;2020-05-30;0;2;09;16220
04;2020-05-30;0;2;19;18061
04;2020-05-30;0;1;29;13269
04;2020-05-30;0;0;39;17545
04;2020-05-30;0;4;49;19525
04;2020-05-30;0;4;59;23898
04;2020-05-30;0;5;69;24485
04;2020-05-30;0;8;79;18808
04;2020-05-30;0;0;89;10427
04;2020-05-30;0;1;90;2959
04;2020-05-30;0;27;0;165197
04;2020-05-31;0;1;09;16220
04;2020-05-31;0;0;19;18061
04;2020-05-31;0;1;29;13269
04;2020-05-31;0;1;39;17545
04;2020-05-31;0;0;49;19525
04;2020-05-31;0;1;59;23898
04;2020-05-31;0;3;69;24485
04;2020-05-31;0;4;79;18808
04;2020-05-31;0;1;89;10427
04;2020-05-31;0;0;90;2959
04;2020-05-31;0;12;0;165197
04;2020-06-01;0;3;09;16220
04;2020-06-01;0;0;19;18061
04;2020-06-01;0;2;29;13269
04;2020-06-01;0;1;39;17545
04;2020-06-01;0;0;49;19525
04;2020-06-01;0;3;59;23898
04;2020-06-01;0;3;69;24485
04;2020-06-01;0;3;79;18808
04;2020-06-01;0;6;89;10427
04;2020-06-01;0;0;90;2959
04;2020-06-01;0;21;0;165197
04;2020-06-02;0;3;09;16220
04;2020-06-02;0;8;19;18061
04;2020-06-02;0;9;29;13269
04;2020-06-02;0;7;39;17545
04;2020-06-02;0;12;49;19525
04;2020-06-02;0;20;59;23898
04;2020-06-02;0;24;69;24485
04;2020-06-02;0;18;79;18808
04;2020-06-02;0;15;89;10427
04;2020-06-02;0;4;90;2959
04;2020-06-02;0;120;0;165197
04;2020-06-03;0;8;09;16220
04;2020-06-03;0;9;19;18061
04;2020-06-03;0;18;29;13269
04;2020-06-03;0;24;39;17545
04;2020-06-03;0;35;49;19525
04;2020-06-03;0;30;59;23898
04;2020-06-03;0;29;69;24485
04;2020-06-03;0;15;79;18808
04;2020-06-03;0;15;89;10427
04;2020-06-03;0;5;90;2959
04;2020-06-03;0;188;0;165197
04;2020-06-04;0;6;09;16220
04;2020-06-04;0;2;19;18061
04;2020-06-04;0;7;29;13269
04;2020-06-04;0;6;39;17545
04;2020-06-04;0;7;49;19525
04;2020-06-04;0;16;59;23898
04;2020-06-04;0;25;69;24485
04;2020-06-04;0;40;79;18808
04;2020-06-04;1;58;89;10427
04;2020-06-04;0;53;90;2959
04;2020-06-04;1;220;0;165197
04;2020-06-05;0;2;09;16220
04;2020-06-05;0;5;19;18061
04;2020-06-05;0;17;29;13269
04;2020-06-05;0;27;39;17545
04;2020-06-05;0;41;49;19525
04;2020-06-05;0;42;59;23898
04;2020-06-05;0;26;69;24485
04;2020-06-05;0;37;79;18808
04;2020-06-05;0;31;89;10427
04;2020-06-05;0;21;90;2959
04;2020-06-05;0;249;0;165197
04;2020-06-06;0;0;09;16220
04;2020-06-06;0;0;19;18061
04;2020-06-06;0;1;29;13269
04;2020-06-06;0;1;39;17545
04;2020-06-06;0;4;49;19525
04;2020-06-06;0;10;59;23898
04;2020-06-06;0;10;69;24485
04;2020-06-06;0;3;79;18808
04;2020-06-06;0;3;89;10427
04;2020-06-06;0;2;90;2959
04;2020-06-06;0;34;0;165197
04;2020-06-07;0;2;09;16220
04;2020-06-07;0;0;19;18061
04;2020-06-07;0;0;29;13269
04;2020-06-07;0;3;39;17545
04;2020-06-07;0;2;49;19525
04;2020-06-07;0;2;59;23898
04;2020-06-07;0;5;69;24485
04;2020-06-07;0;7;79;18808
04;2020-06-07;0;3;89;10427
04;2020-06-07;0;1;90;2959
04;2020-06-07;0;25;0;165197
04;2020-06-08;0;5;09;16220
04;2020-06-08;0;9;19;18061
04;2020-06-08;1;6;29;13269
04;2020-06-08;0;8;39;17545
04;2020-06-08;1;10;49;19525
04;2020-06-08;0;11;59;23898
04;2020-06-08;0;27;69;24485
04;2020-06-08;0;21;79;18808
04;2020-06-08;0;12;89;10427
04;2020-06-08;0;4;90;2959
04;2020-06-08;2;113;0;165197
04;2020-06-09;0;4;09;16220
04;2020-06-09;0;1;19;18061
04;2020-06-09;0;13;29;13269
04;2020-06-09;0;9;39;17545
04;2020-06-09;0;9;49;19525
04;2020-06-09;0;21;59;23898
04;2020-06-09;0;13;69;24485
04;2020-06-09;0;14;79;18808
04;2020-06-09;0;20;89;10427
04;2020-06-09;0;4;90;2959
04;2020-06-09;0;108;0;165197
04;2020-06-10;0;4;09;16220
04;2020-06-10;0;5;19;18061
04;2020-06-10;0;11;29;13269
04;2020-06-10;0;5;39;17545
04;2020-06-10;0;6;49;19525
04;2020-06-10;0;18;59;23898
04;2020-06-10;0;10;69;24485
04;2020-06-10;0;22;79;18808
04;2020-06-10;0;11;89;10427
04;2020-06-10;0;3;90;2959
04;2020-06-10;0;95;0;165197
04;2020-06-11;0;4;09;16220
04;2020-06-11;0;11;19;18061
04;2020-06-11;0;15;29;13269
04;2020-06-11;0;8;39;17545
04;2020-06-11;0;12;49;19525
04;2020-06-11;0;12;59;23898
04;2020-06-11;0;14;69;24485
04;2020-06-11;0;19;79;18808
04;2020-06-11;0;14;89;10427
04;2020-06-11;0;1;90;2959
04;2020-06-11;0;110;0;165197
04;2020-06-12;0;3;09;16220
04;2020-06-12;0;12;19;18061
04;2020-06-12;0;13;29;13269
04;2020-06-12;0;10;39;17545
04;2020-06-12;0;9;49;19525
04;2020-06-12;0;18;59;23898
04;2020-06-12;0;17;69;24485
04;2020-06-12;0;13;79;18808
04;2020-06-12;0;26;89;10427
04;2020-06-12;0;8;90;2959
04;2020-06-12;0;129;0;165197
04;2020-06-13;0;0;09;16220
04;2020-06-13;0;0;19;18061
04;2020-06-13;0;3;29;13269
04;2020-06-13;0;5;39;17545
04;2020-06-13;0;3;49;19525
04;2020-06-13;0;3;59;23898
04;2020-06-13;0;4;69;24485
04;2020-06-13;0;4;79;18808
04;2020-06-13;0;4;89;10427
04;2020-06-13;0;0;90;2959
04;2020-06-13;0;26;0;165197
04;2020-06-14;0;1;09;16220
04;2020-06-14;0;1;19;18061
04;2020-06-14;0;0;29;13269
04;2020-06-14;0;1;39;17545
04;2020-06-14;0;5;49;19525
04;2020-06-14;0;3;59;23898
04;2020-06-14;0;4;69;24485
04;2020-06-14;0;4;79;18808
04;2020-06-14;0;3;89;10427
04;2020-06-14;0;1;90;2959
04;2020-06-14;0;23;0;165197
04;2020-06-15;0;6;09;16220
04;2020-06-15;0;5;19;18061
04;2020-06-15;0;9;29;13269
04;2020-06-15;0;11;39;17545
04;2020-06-15;0;8;49;19525
04;2020-06-15;0;23;59;23898
04;2020-06-15;0;27;69;24485
04;2020-06-15;0;25;79;18808
04;2020-06-15;0;19;89;10427
04;2020-06-15;0;6;90;2959
04;2020-06-15;0;139;0;165197
04;2020-06-16;0;2;09;16220
04;2020-06-16;0;5;19;18061
04;2020-06-16;0;2;29;13269
04;2020-06-16;0;6;39;17545
04;2020-06-16;0;10;49;19525
04;2020-06-16;0;10;59;23898
04;2020-06-16;0;17;69;24485
04;2020-06-16;0;20;79;18808
04;2020-06-16;0;15;89;10427
04;2020-06-16;1;4;90;2959
04;2020-06-16;1;91;0;165197
04;2020-06-17;0;6;09;16220
04;2020-06-17;0;8;19;18061
04;2020-06-17;0;9;29;13269
04;2020-06-17;0;12;39;17545
04;2020-06-17;0;23;49;19525
04;2020-06-17;0;27;59;23898
04;2020-06-17;0;25;69;24485
04;2020-06-17;0;22;79;18808
04;2020-06-17;0;27;89;10427
04;2020-06-17;0;28;90;2959
04;2020-06-17;0;187;0;165197
04;2020-06-18;0;1;09;16220
04;2020-06-18;0;5;19;18061
04;2020-06-18;0;9;29;13269
04;2020-06-18;0;12;39;17545
04;2020-06-18;0;12;49;19525
04;2020-06-18;0;25;59;23898
04;2020-06-18;0;6;69;24485
04;2020-06-18;0;16;79;18808
04;2020-06-18;0;12;89;10427
04;2020-06-18;0;8;90;2959
04;2020-06-18;0;106;0;165197
04;2020-06-19;0;6;09;16220
04;2020-06-19;0;7;19;18061
04;2020-06-19;0;12;29;13269
04;2020-06-19;0;13;39;17545
04;2020-06-19;0;19;49;19525
04;2020-06-19;0;17;59;23898
04;2020-06-19;0;20;69;24485
04;2020-06-19;0;29;79;18808
04;2020-06-19;0;11;89;10427
04;2020-06-19;0;4;90;2959
04;2020-06-19;0;138;0;165197
04;2020-06-20;0;1;09;16220
04;2020-06-20;0;0;19;18061
04;2020-06-20;0;0;29;13269
04;2020-06-20;0;2;39;17545
04;2020-06-20;0;2;49;19525
04;2020-06-20;0;0;59;23898
04;2020-06-20;0;2;69;24485
04;2020-06-20;0;5;79;18808
04;2020-06-20;0;3;89;10427
04;2020-06-20;0;1;90;2959
04;2020-06-20;0;16;0;165197
04;2020-06-21;0;1;09;16220
04;2020-06-21;0;1;19;18061
04;2020-06-21;0;2;29;13269
04;2020-06-21;0;1;39;17545
04;2020-06-21;0;4;49;19525
04;2020-06-21;0;0;59;23898
04;2020-06-21;0;4;69;24485
04;2020-06-21;0;2;79;18808
04;2020-06-21;0;3;89;10427
04;2020-06-21;0;1;90;2959
04;2020-06-21;0;19;0;165197
04;2020-06-22;0;6;09;16220
04;2020-06-22;0;8;19;18061
04;2020-06-22;0;9;29;13269
04;2020-06-22;0;11;39;17545
04;2020-06-22;0;17;49;19525
04;2020-06-22;0;15;59;23898
04;2020-06-22;0;21;69;24485
04;2020-06-22;0;21;79;18808
04;2020-06-22;0;12;89;10427
04;2020-06-22;0;5;90;2959
04;2020-06-22;0;125;0;165197
04;2020-06-23;0;7;09;16220
04;2020-06-23;0;3;19;18061
04;2020-06-23;0;9;29;13269
04;2020-06-23;0;11;39;17545
04;2020-06-23;0;12;49;19525
04;2020-06-23;0;9;59;23898
04;2020-06-23;0;22;69;24485
04;2020-06-23;0;16;79;18808
04;2020-06-23;0;10;89;10427
04;2020-06-23;0;5;90;2959
04;2020-06-23;0;104;0;165197
04;2020-06-24;0;6;09;16220
04;2020-06-24;0;7;19;18061
04;2020-06-24;0;6;29;13269
04;2020-06-24;1;9;39;17545
04;2020-06-24;0;6;49;19525
04;2020-06-24;0;15;59;23898
04;2020-06-24;0;10;69;24485
04;2020-06-24;0;11;79;18808
04;2020-06-24;0;9;89;10427
04;2020-06-24;0;7;90;2959
04;2020-06-24;1;86;0;165197
04;2020-06-25;0;3;09;16220
04;2020-06-25;0;8;19;18061
04;2020-06-25;0;5;29;13269
04;2020-06-25;0;5;39;17545
04;2020-06-25;0;10;49;19525
04;2020-06-25;0;7;59;23898
04;2020-06-25;0;19;69;24485
04;2020-06-25;0;17;79;18808
04;2020-06-25;0;11;89;10427
04;2020-06-25;0;4;90;2959
04;2020-06-25;0;89;0;165197
04;2020-06-26;0;6;09;16220
04;2020-06-26;0;10;19;18061
04;2020-06-26;0;5;29;13269
04;2020-06-26;0;9;39;17545
04;2020-06-26;0;12;49;19525
04;2020-06-26;0;20;59;23898
04;2020-06-26;0;23;69;24485
04;2020-06-26;0;22;79;18808
04;2020-06-26;0;13;89;10427
04;2020-06-26;0;0;90;2959
04;2020-06-26;0;120;0;165197
04;2020-06-27;0;2;09;16220
04;2020-06-27;0;3;19;18061
04;2020-06-27;0;2;29;13269
04;2020-06-27;0;5;39;17545
04;2020-06-27;0;2;49;19525
04;2020-06-27;0;3;59;23898
04;2020-06-27;0;4;69;24485
04;2020-06-27;0;5;79;18808
04;2020-06-27;0;3;89;10427
04;2020-06-27;0;2;90;2959
04;2020-06-27;0;31;0;165197
04;2020-06-28;0;1;09;16220
04;2020-06-28;0;0;19;18061
04;2020-06-28;0;0;29;13269
04;2020-06-28;0;0;39;17545
04;2020-06-28;0;3;49;19525
04;2020-06-28;0;2;59;23898
04;2020-06-28;0;4;69;24485
04;2020-06-28;0;3;79;18808
04;2020-06-28;0;0;89;10427
04;2020-06-28;0;0;90;2959
04;2020-06-28;0;13;0;165197
04;2020-06-29;0;7;09;16220
04;2020-06-29;0;11;19;18061
04;2020-06-29;0;6;29;13269
04;2020-06-29;0;19;39;17545
04;2020-06-29;0;14;49;19525
04;2020-06-29;0;16;59;23898
04;2020-06-29;0;22;69;24485
04;2020-06-29;0;25;79;18808
04;2020-06-29;0;15;89;10427
04;2020-06-29;0;11;90;2959
04;2020-06-29;0;146;0;165197
04;2020-06-30;0;5;09;16220
04;2020-06-30;0;10;19;18061
04;2020-06-30;0;11;29;13269
04;2020-06-30;0;13;39;17545
04;2020-06-30;0;16;49;19525
04;2020-06-30;0;19;59;23898
04;2020-06-30;0;16;69;24485
04;2020-06-30;0;18;79;18808
04;2020-06-30;0;16;89;10427
04;2020-06-30;0;4;90;2959
04;2020-06-30;0;128;0;165197
04;2020-07-01;0;2;09;16220
04;2020-07-01;0;13;19;18061
04;2020-07-01;0;12;29;13269
04;2020-07-01;0;13;39;17545
04;2020-07-01;0;15;49;19525
04;2020-07-01;0;9;59;23898
04;2020-07-01;0;11;69;24485
04;2020-07-01;0;10;79;18808
04;2020-07-01;0;12;89;10427
04;2020-07-01;0;3;90;2959
04;2020-07-01;0;100;0;165197
04;2020-07-02;0;3;09;16220
04;2020-07-02;0;6;19;18061
04;2020-07-02;0;14;29;13269
04;2020-07-02;0;9;39;17545
04;2020-07-02;0;7;49;19525
04;2020-07-02;0;17;59;23898
04;2020-07-02;0;16;69;24485
04;2020-07-02;0;17;79;18808
04;2020-07-02;0;7;89;10427
04;2020-07-02;0;4;90;2959
04;2020-07-02;0;100;0;165197
04;2020-07-03;0;7;09;16220
04;2020-07-03;0;6;19;18061
04;2020-07-03;0;7;29;13269
04;2020-07-03;0;6;39;17545
04;2020-07-03;0;10;49;19525
04;2020-07-03;0;8;59;23898
04;2020-07-03;0;13;69;24485
04;2020-07-03;0;16;79;18808
04;2020-07-03;0;12;89;10427
04;2020-07-03;0;11;90;2959
04;2020-07-03;0;96;0;165197
04;2020-07-04;0;0;09;16220
04;2020-07-04;0;1;19;18061
04;2020-07-04;0;4;29;13269
04;2020-07-04;0;6;39;17545
04;2020-07-04;0;5;49;19525
04;2020-07-04;0;5;59;23898
04;2020-07-04;0;6;69;24485
04;2020-07-04;0;4;79;18808
04;2020-07-04;0;7;89;10427
04;2020-07-04;0;3;90;2959
04;2020-07-04;0;41;0;165197
04;2020-07-05;0;0;09;16220
04;2020-07-05;0;1;19;18061
04;2020-07-05;0;3;29;13269
04;2020-07-05;0;1;39;17545
04;2020-07-05;0;2;49;19525
04;2020-07-05;0;1;59;23898
04;2020-07-05;0;2;69;24485
04;2020-07-05;0;2;79;18808
04;2020-07-05;0;6;89;10427
04;2020-07-05;0;4;90;2959
04;2020-07-05;0;22;0;165197
04;2020-07-06;0;8;09;16220
04;2020-07-06;0;6;19;18061
04;2020-07-06;0;16;29;13269
04;2020-07-06;0;14;39;17545
04;2020-07-06;0;7;49;19525
04;2020-07-06;0;14;59;23898
04;2020-07-06;0;18;69;24485
04;2020-07-06;0;22;79;18808
04;2020-07-06;0;19;89;10427
04;2020-07-06;0;5;90;2959
04;2020-07-06;0;129;0;165197
04;2020-07-07;0;10;09;16220
04;2020-07-07;0;6;19;18061
04;2020-07-07;0;5;29;13269
04;2020-07-07;0;13;39;17545
04;2020-07-07;0;5;49;19525
04;2020-07-07;0;20;59;23898
04;2020-07-07;0;10;69;24485
04;2020-07-07;0;19;79;18808
04;2020-07-07;0;14;89;10427
04;2020-07-07;0;4;90;2959
04;2020-07-07;0;106;0;165197
04;2020-07-08;0;9;09;16220
04;2020-07-08;0;11;19;18061
04;2020-07-08;0;10;29;13269
04;2020-07-08;0;17;39;17545
04;2020-07-08;0;9;49;19525
04;2020-07-08;0;11;59;23898
04;2020-07-08;0;8;69;24485
04;2020-07-08;0;11;79;18808
04;2020-07-08;0;12;89;10427
04;2020-07-08;0;4;90;2959
04;2020-07-08;0;102;0;165197
04;2020-07-09;0;15;09;16220
04;2020-07-09;0;14;19;18061
04;2020-07-09;0;11;29;13269
04;2020-07-09;0;22;39;17545
04;2020-07-09;0;7;49;19525
04;2020-07-09;0;20;59;23898
04;2020-07-09;0;14;69;24485
04;2020-07-09;0;17;79;18808
04;2020-07-09;0;13;89;10427
04;2020-07-09;0;6;90;2959
04;2020-07-09;0;139;0;165197
04;2020-07-10;0;14;09;16220
04;2020-07-10;0;11;19;18061
04;2020-07-10;0;14;29;13269
04;2020-07-10;0;24;39;17545
04;2020-07-10;0;16;49;19525
04;2020-07-10;0;10;59;23898
04;2020-07-10;0;14;69;24485
04;2020-07-10;0;17;79;18808
04;2020-07-10;0;10;89;10427
04;2020-07-10;0;3;90;2959
04;2020-07-10;0;133;0;165197
04;2020-07-11;0;3;09;16220
04;2020-07-11;0;4;19;18061
04;2020-07-11;0;7;29;13269
04;2020-07-11;0;4;39;17545
04;2020-07-11;0;4;49;19525
04;2020-07-11;0;6;59;23898
04;2020-07-11;0;7;69;24485
04;2020-07-11;0;6;79;18808
04;2020-07-11;0;5;89;10427
04;2020-07-11;0;3;90;2959
04;2020-07-11;0;49;0;165197
04;2020-07-12;0;1;09;16220
04;2020-07-12;0;2;19;18061
04;2020-07-12;0;0;29;13269
04;2020-07-12;0;1;39;17545
04;2020-07-12;0;1;49;19525
04;2020-07-12;0;1;59;23898
04;2020-07-12;0;3;69;24485
04;2020-07-12;0;3;79;18808
04;2020-07-12;0;3;89;10427
04;2020-07-12;0;1;90;2959
04;2020-07-12;0;16;0;165197
04;2020-07-13;0;14;09;16220
04;2020-07-13;0;18;19;18061
04;2020-07-13;0;13;29;13269
04;2020-07-13;0;19;39;17545
04;2020-07-13;0;11;49;19525
04;2020-07-13;0;17;59;23898
04;2020-07-13;0;23;69;24485
04;2020-07-13;0;22;79;18808
04;2020-07-13;0;8;89;10427
04;2020-07-13;0;3;90;2959
04;2020-07-13;0;148;0;165197
04;2020-07-14;0;1;09;16220
04;2020-07-14;0;1;19;18061
04;2020-07-14;0;1;29;13269
04;2020-07-14;0;0;39;17545
04;2020-07-14;0;4;49;19525
04;2020-07-14;0;3;59;23898
04;2020-07-14;0;6;69;24485
04;2020-07-14;0;5;79;18808
04;2020-07-14;0;0;89;10427
04;2020-07-14;0;5;90;2959
04;2020-07-14;0;26;0;165197
04;2020-07-15;0;13;09;16220
04;2020-07-15;0;10;19;18061
04;2020-07-15;0;22;29;13269
04;2020-07-15;0;31;39;17545
04;2020-07-15;1;15;49;19525
04;2020-07-15;0;20;59;23898
04;2020-07-15;0;24;69;24485
04;2020-07-15;0;16;79;18808
04;2020-07-15;0;7;89;10427
04;2020-07-15;0;3;90;2959
04;2020-07-15;1;161;0;165197
04;2020-07-16;1;12;09;16220
04;2020-07-16;0;12;19;18061
04;2020-07-16;0;17;29;13269
04;2020-07-16;0;25;39;17545
04;2020-07-16;0;21;49;19525
04;2020-07-16;0;16;59;23898
04;2020-07-16;0;27;69;24485
04;2020-07-16;1;21;79;18808
04;2020-07-16;0;15;89;10427
04;2020-07-16;0;8;90;2959
04;2020-07-16;2;175;0;165197
04;2020-07-17;0;10;09;16220
04;2020-07-17;0;15;19;18061
04;2020-07-17;0;20;29;13269
04;2020-07-17;0;17;39;17545
04;2020-07-17;0;20;49;19525
04;2020-07-17;0;20;59;23898
04;2020-07-17;0;29;69;24485
04;2020-07-17;0;21;79;18808
04;2020-07-17;0;12;89;10427
04;2020-07-17;0;6;90;2959
04;2020-07-17;0;170;0;165197
04;2020-07-18;0;13;09;16220
04;2020-07-18;0;9;19;18061
04;2020-07-18;0;10;29;13269
04;2020-07-18;0;12;39;17545
04;2020-07-18;0;14;49;19525
04;2020-07-18;0;5;59;23898
04;2020-07-18;0;6;69;24485
04;2020-07-18;0;8;79;18808
04;2020-07-18;0;8;89;10427
04;2020-07-18;0;1;90;2959
04;2020-07-18;0;86;0;165197
04;2020-07-19;0;0;09;16220
04;2020-07-19;0;2;19;18061
04;2020-07-19;0;1;29;13269
04;2020-07-19;0;4;39;17545
04;2020-07-19;0;1;49;19525
04;2020-07-19;0;0;59;23898
04;2020-07-19;0;3;69;24485
04;2020-07-19;0;4;79;18808
04;2020-07-19;0;1;89;10427
04;2020-07-19;0;0;90;2959
04;2020-07-19;0;16;0;165197
04;2020-07-20;0;7;09;16220
04;2020-07-20;0;11;19;18061
04;2020-07-20;0;25;29;13269
04;2020-07-20;0;34;39;17545
04;2020-07-20;0;27;49;19525
04;2020-07-20;0;21;59;23898
04;2020-07-20;0;28;69;24485
04;2020-07-20;0;38;79;18808
04;2020-07-20;0;18;89;10427
04;2020-07-20;0;9;90;2959
04;2020-07-20;0;219;0;165197
04;2020-07-21;0;10;09;16220
04;2020-07-21;0;24;19;18061
04;2020-07-21;0;18;29;13269
04;2020-07-21;1;21;39;17545
04;2020-07-21;0;11;49;19525
04;2020-07-21;0;26;59;23898
04;2020-07-21;0;23;69;24485
04;2020-07-21;0;27;79;18808
04;2020-07-21;0;17;89;10427
04;2020-07-21;0;9;90;2959
04;2020-07-21;1;186;0;165197
04;2020-07-22;0;19;09;16220
04;2020-07-22;0;17;19;18061
04;2020-07-22;0;20;29;13269
04;2020-07-22;0;26;39;17545
04;2020-07-22;1;16;49;19525
04;2020-07-22;0;20;59;23898
04;2020-07-22;0;21;69;24485
04;2020-07-22;0;16;79;18808
04;2020-07-22;0;11;89;10427
04;2020-07-22;0;8;90;2959
04;2020-07-22;1;174;0;165197
04;2020-07-23;0;12;09;16220
04;2020-07-23;0;14;19;18061
04;2020-07-23;0;21;29;13269
04;2020-07-23;1;17;39;17545
04;2020-07-23;0;20;49;19525
04;2020-07-23;0;21;59;23898
04;2020-07-23;0;19;69;24485
04;2020-07-23;0;15;79;18808
04;2020-07-23;0;10;89;10427
04;2020-07-23;1;5;90;2959
04;2020-07-23;2;154;0;165197
04;2020-07-24;0;13;09;16220
04;2020-07-24;0;17;19;18061
04;2020-07-24;0;21;29;13269
04;2020-07-24;0;27;39;17545
04;2020-07-24;0;17;49;19525
04;2020-07-24;0;23;59;23898
04;2020-07-24;0;18;69;24485
04;2020-07-24;0;24;79;18808
04;2020-07-24;0;17;89;10427
04;2020-07-24;0;4;90;2959
04;2020-07-24;0;181;0;165197
04;2020-07-25;0;7;09;16220
04;2020-07-25;0;4;19;18061
04;2020-07-25;0;10;29;13269
04;2020-07-25;0;7;39;17545
04;2020-07-25;0;12;49;19525
04;2020-07-25;0;6;59;23898
04;2020-07-25;0;10;69;24485
04;2020-07-25;0;6;79;18808
04;2020-07-25;0;6;89;10427
04;2020-07-25;0;4;90;2959
04;2020-07-25;0;72;0;165197
04;2020-07-26;0;0;09;16220
04;2020-07-26;0;0;19;18061
04;2020-07-26;0;1;29;13269
04;2020-07-26;0;1;39;17545
04;2020-07-26;0;0;49;19525
04;2020-07-26;0;2;59;23898
04;2020-07-26;0;6;69;24485
04;2020-07-26;0;4;79;18808
04;2020-07-26;0;7;89;10427
04;2020-07-26;0;3;90;2959
04;2020-07-26;0;24;0;165197
04;2020-07-27;0;12;09;16220
04;2020-07-27;0;13;19;18061
04;2020-07-27;0;27;29;13269
04;2020-07-27;0;30;39;17545
04;2020-07-27;0;28;49;19525
04;2020-07-27;0;42;59;23898
04;2020-07-27;1;38;69;24485
04;2020-07-27;0;26;79;18808
04;2020-07-27;0;34;89;10427
04;2020-07-27;0;27;90;2959
04;2020-07-27;1;277;0;165197
04;2020-07-28;0;18;09;16220
04;2020-07-28;0;23;19;18061
04;2020-07-28;2;29;29;13269
04;2020-07-28;1;18;39;17545
04;2020-07-28;1;26;49;19525
04;2020-07-28;2;32;59;23898
04;2020-07-28;0;22;69;24485
04;2020-07-28;0;20;79;18808
04;2020-07-28;0;13;89;10427
04;2020-07-28;0;3;90;2959
04;2020-07-28;6;204;0;165197
04;2020-07-29;0;6;09;16220
04;2020-07-29;1;26;19;18061
04;2020-07-29;0;32;29;13269
04;2020-07-29;0;31;39;17545
04;2020-07-29;0;30;49;19525
04;2020-07-29;0;34;59;23898
04;2020-07-29;0;28;69;24485
04;2020-07-29;0;23;79;18808
04;2020-07-29;0;24;89;10427
04;2020-07-29;0;8;90;2959
04;2020-07-29;1;242;0;165197
04;2020-07-30;0;7;09;16220
04;2020-07-30;1;23;19;18061
04;2020-07-30;0;35;29;13269
04;2020-07-30;0;28;39;17545
04;2020-07-30;0;43;49;19525
04;2020-07-30;0;44;59;23898
04;2020-07-30;0;39;69;24485
04;2020-07-30;0;28;79;18808
04;2020-07-30;0;11;89;10427
04;2020-07-30;0;8;90;2959
04;2020-07-30;1;266;0;165197
04;2020-07-31;0;12;09;16220
04;2020-07-31;0;30;19;18061
04;2020-07-31;1;43;29;13269
04;2020-07-31;1;30;39;17545
04;2020-07-31;1;40;49;19525
04;2020-07-31;0;25;59;23898
04;2020-07-31;0;31;69;24485
04;2020-07-31;0;23;79;18808
04;2020-07-31;0;13;89;10427
04;2020-07-31;0;8;90;2959
